user_id,age,categorie_age,date_naissance,sexe,zone,niveau_education,annees_experience,etat_matrimonial,nombre_enfants,possede_voiture,possede_logement,possede_terrain,categorie_socioprofessionnelle,secteur_activite,heures_travail_hebdo,couleur_preferee,revenu_annuel
USER_36906,50,Senior,1975-12-16,Homme,Urbain,Fondamental,11.0,Veuf,1,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,59.0,Noir,42789
USER_36908,51,Senior,1974-08-26,Homme,Urbain,Sans niveau,3.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3949
USER_36910,59,Senior,1966-06-09,Femme,Urbain,Sans niveau,39.0,Marié,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Blanc,19697
USER_36911,53,Senior,1972-08-14,Homme,Rural,Fondamental,30.0,Marié,2,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,61.0,Vert,10707
USER_36912,47,Adulte,1978-07-27,Femme,Rural,Fondamental,21.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,3362
USER_36913,56,Senior,1969-04-02,Femme,Urbain,Sans niveau,24.0,Marié,3,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,42.0,Vert,10068
USER_36914,22,Jeune,2003-08-26,Homme,Rural,Secondaire,2.0,Célibataire,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,60.0,Violet,14335
USER_36918,26,Jeune,1999-06-03,Femme,Urbain,Sans niveau,6.0,Marié,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,46.0,Vert,15099
USER_36920,74,Âgé,1951-01-19,Homme,Urbain,Secondaire,4.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,80.0,Jaune,25240
USER_36922,60,Senior,1965-12-21,Femme,Urbain,Fondamental,22.0,Veuf,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,75.0,Bleu,15458
USER_36923,41,Adulte,1984-06-25,Homme,Rural,Sans niveau,4.0,Marié,2,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,60.0,Vert,3000
USER_36924,66,Âgé,1959-02-20,Homme,Urbain,Secondaire,8.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,61.0,Orange,18213
USER_36926,49,Adulte,1976-08-06,Femme,Rural,Sans niveau,0.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,45.0,Violet,5176
USER_36930,58,Senior,1967-01-09,Femme,Urbain,Sans niveau,26.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,42.0,Jaune,36425
USER_36931,36,Adulte,1989-02-23,Homme,Rural,Secondaire,5.0,Marié,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,36.0,Blanc,5415
USER_36933,54,Senior,1971-08-02,Homme,Urbain,Sans niveau,7.0,Veuf,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,38.0,Bleu,13643
USER_36934,23,Jeune,2002-09-05,Homme,Rural,Fondamental,4.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,30.0,Bleu,12588
USER_36935,36,Adulte,1989-10-05,Homme,Urbain,Fondamental,12.0,Marié,3,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,5034
USER_36936,60,Senior,1965-03-02,Femme,Urbain,Fondamental,23.0,Divorcé,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,46.0,Blanc,28400
USER_36937,40,Adulte,1985-10-05,Homme,Urbain,Fondamental,8.0,Marié,3,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,41.0,Jaune,16136
USER_36938,19,Jeune,2006-06-03,Femme,Rural,Supérieur,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,64.0,Violet,27218
USER_36939,78,Âgé,1947-12-07,Homme,Urbain,Fondamental,16.0,Veuf,4,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,60.0,Rouge,22108
USER_36940,20,Jeune,2005-10-01,Homme,Urbain,Secondaire,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,53.0,Jaune,9226
USER_36941,19,Jeune,2006-01-06,Femme,Rural,Sans niveau,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,51.0,Violet,3496
USER_36942,30,Adulte,1995-10-23,Femme,Urbain,Fondamental,11.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,29.0,Violet,10935
USER_36945,42,Adulte,1983-12-03,Femme,Urbain,Sans niveau,17.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,43.0,Blanc,24703
USER_36946,60,Senior,1965-05-15,Femme,Urbain,Secondaire,21.0,Marié,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,42.0,Blanc,48211
USER_36949,47,Adulte,1978-10-19,Femme,Urbain,Secondaire,3.0,Divorcé,1,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,50.0,Noir,28981
USER_36951,41,Adulte,1984-06-12,Homme,Rural,Secondaire,0.0,Marié,4,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,56.0,Bleu,4939
USER_36952,71,Âgé,1954-06-05,Homme,Rural,Secondaire,34.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,39.0,Orange,24385
USER_36954,50,Senior,1975-09-07,Femme,Urbain,Secondaire,28.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,36.0,Noir,31098
USER_36956,30,Adulte,1995-01-09,Femme,Rural,Sans niveau,5.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,63.0,Blanc,4248
USER_36958,55,Senior,1970-06-16,Femme,Urbain,Fondamental,12.0,Veuf,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,54.0,Blanc,18801
USER_36960,75,Âgé,1950-05-11,Femme,Urbain,Fondamental,21.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Vert,8270
USER_36964,47,Adulte,1978-07-08,Homme,Rural,Sans niveau,1.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,40.0,Orange,7462
USER_36965,72,Âgé,1953-04-07,Homme,Rural,Sans niveau,41.0,Marié,6,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Blanc,11056
USER_36966,63,Senior,1962-04-25,Homme,Rural,Sans niveau,36.0,Veuf,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Noir,8734
USER_36967,55,Senior,1970-11-18,Homme,Urbain,Fondamental,29.0,Marié,5,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,11228
USER_36968,34,Adulte,1991-09-10,Femme,Rural,Supérieur,11.0,Célibataire,0,0.0,0.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Public,45.0,Rouge,56456
USER_36969,51,Senior,1974-12-28,Homme,Urbain,Sans niveau,26.0,Veuf,2,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Sans emploi,0.0,Jaune,4082
USER_36970,33,Adulte,1992-07-11,Homme,Urbain,Secondaire,5.0,Célibataire,0,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,44.0,Jaune,50683
USER_36973,54,Senior,1971-12-10,Femme,Urbain,Sans niveau,11.0,Marié,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,52.0,Rouge,6779
USER_36974,72,Âgé,1953-09-07,Homme,Rural,Fondamental,28.0,Marié,4,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,31.0,Violet,59496
USER_36975,69,Âgé,1956-01-18,Homme,Rural,Sans niveau,23.0,Célibataire,0,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,4664
USER_36976,23,Jeune,2002-03-10,Femme,Urbain,Sans niveau,4.0,Célibataire,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,3190
USER_36977,19,Jeune,2006-02-07,Femme,Urbain,Fondamental,0.0,Marié,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,38.0,Orange,8785
USER_36978,22,Jeune,2003-01-04,Femme,Urbain,Supérieur,2.0,Célibataire,0,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,60.0,Noir,56755
USER_36979,59,Senior,1966-07-26,Femme,Rural,Fondamental,29.0,Marié,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,4489
USER_36982,18,Jeune,2007-05-22,Homme,Urbain,Sans niveau,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Blanc,3000
USER_36984,42,Adulte,1983-10-02,Femme,Urbain,Fondamental,22.0,Marié,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,9037
USER_36987,47,Adulte,1978-10-08,Homme,Rural,Secondaire,2.0,Marié,4,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Noir,7028
USER_36988,27,Jeune,1998-05-04,Femme,Urbain,Fondamental,7.0,Célibataire,0,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,5348
USER_36990,69,Âgé,1956-08-24,Femme,Rural,Sans niveau,37.0,Marié,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,30.0,Orange,6658
USER_36991,41,Adulte,1984-11-07,Homme,Urbain,Fondamental,4.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,72.0,Violet,18887
USER_36994,68,Âgé,1957-11-08,Femme,Urbain,Sans niveau,18.0,Marié,6,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,4873
USER_36995,69,Âgé,1956-12-21,Homme,Urbain,Sans niveau,26.0,Marié,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,26.0,Bleu,16165
USER_36996,56,Senior,1969-01-25,Homme,Urbain,Fondamental,11.0,Marié,6,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Vert,13613
USER_36997,32,Adulte,1993-12-27,Femme,Urbain,Secondaire,11.0,Marié,1,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,9158
USER_36998,22,Jeune,2003-08-04,Femme,Rural,Fondamental,4.0,Célibataire,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Jaune,3000
USER_37000,68,Âgé,1957-03-27,Femme,Urbain,Sans niveau,10.0,Marié,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,23.0,Jaune,6863
USER_37001,68,Âgé,1957-02-21,Homme,Urbain,Supérieur,26.0,Divorcé,0,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Sans emploi,0.0,Orange,28520
USER_37004,25,Jeune,2000-07-22,Homme,Rural,Sans niveau,3.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,50.0,Orange,3413
USER_37005,48,Adulte,1977-01-14,Femme,Urbain,Fondamental,16.0,Célibataire,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,34.0,Blanc,54171
USER_37006,69,Âgé,1956-11-07,Homme,Rural,Fondamental,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,35.0,Orange,10036
USER_37007,18,Jeune,2007-10-06,Homme,Rural,Sans niveau,0.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,42.0,Bleu,3000
USER_37010,48,Adulte,1977-08-21,Homme,Rural,Sans niveau,25.0,Marié,4,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,47.0,Blanc,9494
USER_37011,70,Âgé,1955-11-17,Homme,Urbain,Sans niveau,40.0,Divorcé,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Noir,23452
USER_37014,62,Senior,1963-01-18,Homme,Urbain,Fondamental,14.0,Veuf,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,8181
USER_37015,24,Jeune,2001-01-05,Homme,Urbain,Fondamental,3.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,53.0,Bleu,29963
USER_37016,19,Jeune,2006-04-18,Homme,Rural,Supérieur,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,48.0,Jaune,40175
USER_37017,26,Jeune,1999-09-08,Homme,Rural,Sans niveau,7.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,41.0,Orange,8229
USER_37018,80,Âgé,1945-07-19,Femme,Urbain,Sans niveau,31.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,54.0,Jaune,24789
USER_37019,36,Adulte,1989-11-16,Femme,Urbain,Sans niveau,8.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,28.0,Noir,7156
USER_37020,58,Senior,1967-01-25,Homme,Rural,Fondamental,12.0,Divorcé,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,50.0,Vert,11210
USER_37021,66,Âgé,1959-11-05,Femme,Rural,Secondaire,13.0,Marié,5,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,32.0,Jaune,33902
USER_37022,42,Adulte,1983-11-26,Femme,Urbain,Secondaire,0.0,Divorcé,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,43.0,Noir,29413
USER_37026,40,Adulte,1985-06-14,Femme,Urbain,Fondamental,11.0,Marié,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,4784
USER_37028,60,Senior,1965-11-03,Femme,Rural,Fondamental,23.0,Marié,3,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,54.0,Violet,10047
USER_37029,36,Adulte,1989-02-20,Femme,Urbain,Sans niveau,3.0,Marié,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,36.0,Vert,6835
USER_37030,72,Âgé,1953-11-22,Femme,Urbain,Secondaire,13.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,41.0,Bleu,21426
USER_37031,68,Âgé,1957-04-12,Femme,Urbain,Secondaire,37.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,49.0,Rouge,38205
USER_37032,51,Senior,1974-05-25,Homme,Rural,Fondamental,9.0,Veuf,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,47.0,Bleu,12107
USER_37035,20,Jeune,2005-07-08,Femme,Rural,Supérieur,1.0,Célibataire,0,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,44.0,Rouge,14604
USER_37036,62,Senior,1963-10-19,Homme,Rural,Sans niveau,38.0,Divorcé,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,5817
USER_37037,74,Âgé,1951-12-13,Femme,Rural,Sans niveau,1.0,Marié,1,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,51.0,Jaune,3000
USER_37038,24,Jeune,2001-03-10,Homme,Urbain,Sans niveau,3.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,57.0,Blanc,8342
USER_37039,60,Senior,1965-01-22,Femme,Rural,Sans niveau,15.0,Divorcé,6,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Jaune,3000
USER_37040,66,Âgé,1959-03-08,Homme,Rural,Secondaire,30.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Violet,3285
USER_37044,53,Senior,1972-04-03,Homme,Urbain,Fondamental,35.0,Veuf,2,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,41.0,Orange,62778
USER_37045,18,Jeune,2007-08-21,Femme,Urbain,Fondamental,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,4399
USER_37047,47,Adulte,1978-02-09,Homme,Urbain,Sans niveau,25.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,39.0,Vert,17874
USER_37048,67,Âgé,1958-06-01,Homme,Rural,Fondamental,33.0,Marié,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Vert,31500
USER_37049,49,Adulte,1976-10-02,Homme,Urbain,Sans niveau,19.0,Marié,6,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,49.0,Jaune,8035
USER_37051,36,Adulte,1989-01-21,Homme,Rural,Secondaire,6.0,Célibataire,0,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,31.0,Blanc,19873
USER_37054,27,Jeune,1998-08-05,Homme,Rural,Secondaire,2.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Vert,13501
USER_37055,61,Senior,1964-09-13,Homme,Urbain,Sans niveau,29.0,Veuf,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,44.0,Bleu,45401
USER_37059,62,Senior,1963-11-26,Homme,Urbain,Secondaire,29.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,17297
USER_37062,71,Âgé,1954-12-16,Femme,Urbain,Secondaire,25.0,Célibataire,0,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,12616
USER_37063,61,Senior,1964-04-08,Homme,Rural,Fondamental,26.0,Célibataire,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,8071
USER_37065,78,Âgé,1947-03-15,Femme,Rural,Fondamental,2.0,Marié,6,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,37.0,Noir,3304
USER_37067,58,Senior,1967-04-25,Femme,Urbain,Fondamental,40.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,41.0,Blanc,35485
USER_37068,101,Âgé,1954-05-18,Femme,Urbain,Fondamental,36.0,Veuf,2,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,8483
USER_37069,47,Adulte,1978-11-02,Homme,Urbain,Fondamental,24.0,Divorcé,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,69.0,Jaune,24935
USER_37070,24,Jeune,2001-03-23,Femme,Urbain,Supérieur,1.0,Célibataire,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,57.0,Jaune,42617
USER_37071,55,Senior,1970-05-19,Homme,Rural,Fondamental,14.0,Marié,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,44.0,Vert,35252
USER_37073,35,Adulte,1990-09-20,Femme,Rural,Supérieur,0.0,Célibataire,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Sans emploi,0.0,Orange,5748
USER_37075,47,Adulte,1978-03-08,Homme,Urbain,Sans niveau,23.0,Marié,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,70.0,Violet,13286
USER_37078,67,Âgé,1958-12-11,Homme,Rural,Fondamental,39.0,Marié,5,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,9872
USER_37079,62,Senior,1963-12-06,Femme,Urbain,Supérieur,10.0,Divorcé,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,45.0,Noir,44927
USER_37080,24,Jeune,2001-01-03,Femme,Urbain,Fondamental,5.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,50.0,Bleu,4573
USER_37081,61,Senior,1964-01-22,Femme,Urbain,Supérieur,14.0,Marié,2,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,14352
USER_37085,57,Senior,1968-11-10,Femme,Urbain,Fondamental,33.0,Marié,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,46.0,Violet,39894
USER_37088,44,Adulte,1981-05-16,Femme,Urbain,Fondamental,10.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Vert,26444
USER_37089,71,Âgé,1954-10-05,Femme,Urbain,Sans niveau,39.0,Marié,4,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,56.0,Vert,19381
USER_37092,45,Adulte,1980-06-04,Femme,Urbain,Secondaire,5.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,41.0,Blanc,5337
USER_37094,19,Jeune,2006-12-18,Femme,Urbain,Sans niveau,1.0,Célibataire,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,32.0,Vert,4724
USER_37096,32,Adulte,1993-04-22,Femme,Rural,Supérieur,12.0,Célibataire,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,33.0,Rouge,56038
USER_37098,24,Jeune,2001-02-24,Femme,Rural,Sans niveau,1.0,Célibataire,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,41.0,Jaune,3000
USER_37099,37,Adulte,1988-11-15,Femme,Rural,Fondamental,2.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,44.0,Blanc,9060
USER_37102,46,Adulte,1979-01-05,Homme,Rural,Sans niveau,20.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,4426
USER_37103,21,Jeune,2004-06-25,Femme,Rural,Fondamental,0.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Jaune,3000
USER_37104,36,Adulte,1989-05-24,Femme,Urbain,Fondamental,4.0,Marié,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,31.0,Violet,10090
USER_37105,27,Jeune,1998-11-20,Homme,Urbain,Secondaire,5.0,Célibataire,0,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,7362
USER_37110,44,Adulte,1981-12-09,Femme,Rural,Sans niveau,22.0,Divorcé,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,72.0,Vert,5148
USER_37111,52,Senior,1973-02-24,Homme,Urbain,Fondamental,28.0,Marié,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Bleu,24732
USER_37115,23,Jeune,2002-02-02,Homme,Urbain,Sans niveau,1.0,Célibataire,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,18.0,Noir,3863
USER_37117,67,Âgé,1958-10-15,Homme,Urbain,Sans niveau,4.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,4689
USER_37118,65,Âgé,1960-03-20,Femme,Urbain,Sans niveau,18.0,Marié,2,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Jaune,6168
USER_37119,60,Senior,1965-06-27,Femme,Urbain,Sans niveau,28.0,Marié,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,43.0,Violet,38625
USER_37122,61,Senior,1964-03-14,Femme,Rural,Secondaire,30.0,Veuf,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,55.0,Vert,17590
USER_37123,69,Âgé,1956-04-15,Homme,Urbain,Secondaire,11.0,Divorcé,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,54.0,Rouge,50658
USER_37125,78,Âgé,1947-01-16,Homme,Urbain,Sans niveau,28.0,Marié,6,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,56.0,Orange,20915
USER_37126,55,Senior,1970-10-14,Homme,Rural,Sans niveau,20.0,Divorcé,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Orange,17307
USER_37127,24,Jeune,2001-11-24,Femme,Rural,Secondaire,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,39.0,Violet,6688
USER_37129,50,Senior,1975-12-01,Homme,Rural,Fondamental,5.0,Marié,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3000
USER_37130,20,Jeune,2005-03-06,Femme,Urbain,Secondaire,0.0,Célibataire,0,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,49.0,Orange,28112
USER_37132,30,Adulte,1995-08-13,Homme,Rural,Sans niveau,2.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,62.0,Violet,3000
USER_37133,46,Adulte,1979-07-14,Homme,Urbain,Secondaire,28.0,Divorcé,0,0.0,0.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Sans emploi,0.0,Jaune,46541
